unit,cycle,op_setting_1,op_setting_2,op_setting_3,s1_vibration,s2_temp,s3_pressure,s4_acoustic,s5_flow,s6_current,s7_voltage,s8_misc,failure_flag,failure_mode,RUL
17,36,1.496,0.529,294.22,0.8474,61.02,31.703,43.195,101.419,0.3629,503.649,0.986,0,none,42
17,37,1.496,0.529,294.22,0.8978,60.239,31.824,43.434,100.704,0.378,508.166,0.46,0,none,41
17,38,1.496,0.529,294.22,0.8519,60.111,32.33,44.157,98.974,0.3861,507.339,0.476,0,none,40
17,39,1.496,0.529,294.22,0.8894,61.55,32.059,43.411,101.738,0.3982,495.442,0.811,0,none,39
17,40,1.496,0.529,294.22,0.9208,60.291,31.91,43.53,99.614,0.4102,500.54,0.646,0,none,38
17,41,1.496,0.529,294.22,0.9621,61.357,31.947,43.688,99.964,0.3909,503.442,0.155,0,none,37
17,42,1.496,0.529,294.22,0.9215,61.437,31.307,44.04,100.144,0.4017,495.832,0.599,0,none,36
17,43,1.496,0.529,294.22,0.9164,61.57,31.222,43.248,101.495,0.4103,504.821,0.936,0,none,35
17,44,1.496,0.529,294.22,0.9431,60.681,31.205,44.476,99.421,0.431,497.757,0.812,0,none,34
17,45,1.496,0.529,294.22,0.9547,61.388,31.103,44.647,99.462,0.4594,502.542,0.042,0,none,33
17,46,1.496,0.529,294.22,0.9588,60.81,30.503,44.025,99.806,0.4674,503.21,0.097,0,none,32
17,47,1.496,0.529,294.22,0.9646,60.44,30.708,43.86,99.5,0.4728,504.93,0.614,0,none,31
17,48,1.496,0.529,294.22,0.9622,60.995,29.456,44.637,102.002,0.4769,501.801,0.939,0,none,30
17,49,1.496,0.529,294.22,1.0008,60.348,29.557,44.494,98.817,0.4909,491.211,0.44,0,none,29
17,50,1.496,0.529,294.22,1.0411,61.074,28.487,44.679,99.541,0.4898,504.301,0.667,0,none,28
17,51,1.496,0.529,294.22,1.0262,61.259,28.167,44.798,102.714,0.5051,514.932,0.565,0,none,27
17,52,1.496,0.529,294.22,1.0082,61.204,28.17,45.4,98.68,0.5176,506.428,0.951,0,none,26
17,53,1.496,0.529,294.22,1.0289,60.352,28.545,44.494,100.886,0.5111,503.148,0.293,0,none,25
17,54,1.496,0.529,294.22,1.0013,60.805,28.437,45.34,98.66,0.5351,492.561,0.176,0,none,24
17,55,1.496,0.529,294.22,1.0275,60.838,28.722,46.128,100.687,0.5545,501.499,0.729,0,none,23
17,56,1.496,0.529,294.22,1.0558,61.391,27.94,45.601,99.725,0.5554,496.554,0.912,0,none,22
17,57,1.496,0.529,294.22,1.0794,61.29,28.392,45.85,100.742,0.5776,498.501,0.292,0,none,21
17,58,1.496,0.529,294.22,1.0619,61.231,28.448,45.058,100.608,0.5935,499.127,0.904,0,none,20
17,59,1.496,0.529,294.22,1.1172,61.525,27.864,44.55,98.821,0.5915,507.661,0.317,0,none,19
17,60,1.496,0.529,294.22,1.0711,61.422,29.05,45.529,101.121,0.6081,504.879,0.936,0,none,18
17,61,1.496,0.529,294.22,1.1102,61.475,29.63,45.67,99.346,0.6034,499.566,0.978,0,none,17
17,62,1.496,0.529,294.22,1.147,62.29,29.656,47.28,100.091,0.6162,496.848,0.757,0,none,16
17,63,1.496,0.529,294.22,1.1627,60.904,29.858,46.099,98.937,0.633,501.562,0.383,0,none,15
17,64,1.496,0.529,294.22,1.1719,61.602,30.267,46.145,100.08,0.6432,495.061,0.261,0,none,14
17,65,1.496,0.529,294.22,1.1645,60.294,30.88,46.239,99.267,0.6409,499.911,0.172,0,none,13
17,66,1.496,0.529,294.22,1.1648,60.9,31.25,46.424,100.325,0.6658,506.046,0.601,0,none,12
17,67,1.496,0.529,294.22,1.2195,61.645,31.085,46.421,99.952,0.6787,509.639,0.553,0,none,11
17,68,1.496,0.529,294.22,1.2793,61.108,31.667,49.157,101.278,0.6857,500.509,0.858,0,none,10
17,69,1.496,0.529,294.22,1.37,61.826,31.813,48.499,99.053,0.6756,497.793,0.232,0,none,9
17,70,1.496,0.529,294.22,1.4424,62.389,31.266,48.717,98.188,0.6905,484.307,0.519,0,none,8
17,71,1.496,0.529,294.22,1.4573,62.441,31.653,48.749,99.428,0.7293,494.484,0.728,0,none,7
17,72,1.496,0.529,294.22,1.5135,63.933,31.465,48.498,99.916,0.7425,498.988,0.63,0,none,6
17,73,1.496,0.529,294.22,1.5763,63.33,31.901,49.388,100.349,0.7228,503.161,0.234,0,none,5
17,74,1.496,0.529,294.22,1.6141,64.022,31.252,48.811,99.576,0.7351,497.31,0.028,1,electrical,4
17,75,1.496,0.529,294.22,1.7093,64.613,31.319,49.11,99.655,0.7586,500.749,0.784,1,electrical,3
17,76,1.496,0.529,294.22,1.7299,65.518,30.708,49.645,101.164,0.7693,500.172,0.707,1,electrical,2
17,77,1.496,0.529,294.22,1.8128,65.241,30.776,49.745,98.282,0.7786,497.972,0.474,1,electrical,1
17,78,1.496,0.529,294.22,1.8872,66.727,30.006,50.369,99.471,0.7878,492.706,0.476,1,electrical,0
18,1,0.615,0.885,250.18,0.5147,59.449,30.13,40.43,99.853,0.0103,499.127,0.501,0,none,39
18,2,0.615,0.885,250.18,0.5431,60.621,30.91,40.283,97.604,0.0132,497.597,0.384,0,none,38
18,3,0.615,0.885,250.18,0.4925,60.238,31.114,41.462,99.629,0.0255,505.314,0.43,0,none,37
18,4,0.615,0.885,250.18,0.5049,59.446,31.168,40.32,98.986,0.0434,498.839,0.317,0,none,36
18,5,0.615,0.885,250.18,0.5502,60.009,32.29,40.288,99.868,0.048,500.873,0.998,0,none,35
18,6,0.615,0.885,250.18,0.5776,59.647,31.809,40.741,99.727,0.0659,501.406,0.478,0,none,34
18,7,0.615,0.885,250.18,0.6067,60.504,31.677,40.815,98.654,0.0651,492.59,0.233,0,none,33
18,8,0.615,0.885,250.18,0.6017,60.147,32.187,41.632,100.264,0.0744,502.336,0.25,0,none,32
18,9,0.615,0.885,250.18,0.5791,59.274,31.646,40.346,100.203,0.0956,501.403,0.435,0,none,31
18,10,0.615,0.885,250.18,0.6158,60.189,31.288,42.496,101.746,0.1072,496.234,0.786,0,none,30
18,11,0.615,0.885,250.18,0.6077,59.816,31.542,41.538,100.308,0.1216,497.817,0.366,0,none,29
18,12,0.615,0.885,250.18,0.652,61.004,31.578,41.074,96.758,0.123,499.991,0.178,0,none,28
18,13,0.615,0.885,250.18,0.6328,60.941,31.048,41.641,100.654,0.1199,504.286,0.862,0,none,27
18,14,0.615,0.885,250.18,0.6386,60.326,30.702,41.899,100.644,0.1608,511.032,0.503,0,none,26
18,15,0.615,0.885,250.18,0.6516,59.652,30.273,41.119,99.505,0.1453,496.443,0.591,0,none,25
18,16,0.615,0.885,250.18,0.6384,60.492,30.07,41.921,99.213,0.1502,497.467,0.418,0,none,24
18,17,0.615,0.885,250.18,0.6748,59.679,29.564,42.784,98.889,0.181,496.622,0.84,0,none,23
18,18,0.615,0.885,250.18,0.6984,60.12,28.985,42.893,99.753,0.1874,500.032,0.456,0,none,22
18,19,0.615,0.885,250.18,0.653,61.032,28.462,42.193,100.431,0.1825,507.683,0.677,0,none,21
18,20,0.615,0.885,250.18,0.7043,60.395,28.434,42.669,99.295,0.1865,500.1,0.505,0,none,20
18,21,0.615,0.885,250.18,0.702,60.648,28.264,41.552,98.11,0.2217,497.266,0.524,0,none,19
18,22,0.615,0.885,250.18,0.7424,60.555,28.0,42.334,99.481,0.2372,499.054,0.487,0,none,18
18,23,0.615,0.885,250.18,0.7283,59.817,27.788,42.818,100.748,0.2317,502.935,0.322,0,none,17
18,24,0.615,0.885,250.18,0.7294,60.286,27.671,42.589,102.46,0.2478,495.679,0.796,0,none,16
18,25,0.615,0.885,250.18,0.7727,59.74,27.42,43.421,100.111,0.2439,498.18,0.556,0,none,15
18,26,0.615,0.885,250.18,0.7473,59.567,28.207,43.705,100.805,0.2819,504.412,0.534,0,none,14
18,27,0.615,0.885,250.18,0.7905,60.931,28.567,41.729,98.493,0.2746,507.339,0.071,0,none,13
18,28,0.615,0.885,250.18,0.7966,60.959,28.31,43.756,99.359,0.2773,495.487,0.105,0,none,12
18,29,0.615,0.885,250.18,0.844,61.304,29.276,43.043,100.188,0.2955,499.449,0.865,0,none,11
18,30,0.615,0.885,250.18,0.7835,60.354,28.838,42.338,101.808,0.3164,500.329,0.105,0,none,10
18,31,0.615,0.885,250.18,0.8433,60.406,30.076,43.494,100.461,0.3175,499.426,0.59,0,none,9
18,32,0.615,0.885,250.18,0.8406,60.834,29.942,42.524,100.149,0.3183,500.437,0.472,0,none,8
18,33,0.615,0.885,250.18,0.8297,61.361,31.383,43.037,99.779,0.3307,500.484,0.14,0,none,7
18,34,0.615,0.885,250.18,0.8517,61.322,30.536,43.122,100.429,0.3477,510.967,0.091,0,none,6
18,35,0.615,0.885,250.18,0.8691,60.005,31.278,43.808,98.885,0.3481,504.0,0.208,0,none,5
18,36,0.615,0.885,250.18,0.8776,60.896,31.758,43.791,101.626,0.3624,498.07,0.39,0,none,4
18,37,0.615,0.885,250.18,0.8517,61.131,31.804,43.468,98.935,0.3783,492.46,0.903,0,none,3
18,38,0.615,0.885,250.18,0.882,60.913,31.964,44.421,100.123,0.3654,508.151,0.22,0,none,2
18,39,0.615,0.885,250.18,0.8974,60.072,31.586,43.866,100.552,0.3981,504.126,0.266,0,none,1
18,40,0.615,0.885,250.18,0.9185,60.884,32.182,43.981,100.234,0.4116,503.127,0.432,0,none,0
19,1,0.954,0.954,275.17,0.5066,58.867,30.896,39.522,102.541,0.0312,493.375,0.139,0,none,60
19,2,0.954,0.954,275.17,0.5084,60.188,30.759,40.246,99.45,0.0149,501.436,0.188,0,none,59
19,3,0.954,0.954,275.17,0.5489,59.958,30.583,40.083,101.66,0.026,490.822,0.071,0,none,58
19,4,0.954,0.954,275.17,0.5273,60.451,31.348,40.475,100.158,0.0419,499.879,0.727,0,none,57
19,5,0.954,0.954,275.17,0.5602,59.528,31.542,39.886,99.791,0.0677,506.242,0.538,0,none,56
19,6,0.954,0.954,275.17,0.5443,60.286,31.337,40.827,99.114,0.0538,494.494,0.509,0,none,55
19,7,0.954,0.954,275.17,0.5846,60.309,32.174,39.889,98.66,0.057,499.112,0.634,0,none,54
19,8,0.954,0.954,275.17,0.5998,59.969,32.18,41.501,98.791,0.0743,499.622,0.225,0,none,53
19,9,0.954,0.954,275.17,0.6208,59.947,31.82,40.547,100.721,0.064,507.15,0.58,0,none,52
19,10,0.954,0.954,275.17,0.5936,60.184,32.392,40.338,101.984,0.1076,502.085,0.183,0,none,51
19,11,0.954,0.954,275.17,0.5903,59.831,31.98,41.05,100.046,0.1263,496.335,0.227,0,none,50
19,12,0.954,0.954,275.17,0.6307,60.845,30.817,41.732,102.505,0.1155,509.476,0.434,0,none,49
19,13,0.954,0.954,275.17,0.6247,59.957,30.842,41.69,100.659,0.1385,500.025,0.707,0,none,48
19,14,0.954,0.954,275.17,0.6314,60.396,30.392,42.044,99.366,0.1513,498.832,0.173,0,none,47
19,15,0.954,0.954,275.17,0.654,59.801,29.762,42.112,99.298,0.1473,496.346,0.837,0,none,46
19,16,0.954,0.954,275.17,0.6424,59.599,30.027,42.292,101.266,0.1671,503.193,0.89,0,none,45
19,17,0.954,0.954,275.17,0.704,59.863,29.681,41.582,97.211,0.1739,496.329,0.506,0,none,44
19,18,0.954,0.954,275.17,0.6816,60.949,28.984,41.644,98.671,0.1726,502.635,0.575,0,none,43
19,19,0.954,0.954,275.17,0.6902,60.533,29.013,42.483,99.919,0.201,499.575,0.292,0,none,42
19,20,0.954,0.954,275.17,0.7186,60.504,27.78,42.009,101.23,0.2053,502.229,0.709,0,none,41
19,21,0.954,0.954,275.17,0.6756,60.545,28.17,42.374,100.129,0.2025,498.455,0.507,0,none,40
19,22,0.954,0.954,275.17,0.6749,60.656,28.149,41.891,98.381,0.2263,498.67,0.45,0,none,39
19,23,0.954,0.954,275.17,0.7411,59.996,28.043,42.21,100.623,0.228,496.37,0.6,0,none,38
19,24,0.954,0.954,275.17,0.7787,60.548,27.979,42.301,99.564,0.2505,494.657,0.066,0,none,37
19,25,0.954,0.954,275.17,0.7569,60.296,27.989,42.576,98.029,0.2635,502.071,0.656,0,none,36
19,26,0.954,0.954,275.17,0.7316,61.396,27.48,42.216,99.541,0.2658,501.094,0.859,0,none,35
19,27,0.954,0.954,275.17,0.7667,61.772,28.422,43.176,99.012,0.2531,504.57,0.025,0,none,34
19,28,0.954,0.954,275.17,0.7642,60.906,28.652,43.395,101.022,0.2821,498.302,0.209,0,none,33
19,29,0.954,0.954,275.17,0.8092,60.402,29.51,42.925,99.807,0.2773,505.433,0.32,0,none,32
19,30,0.954,0.954,275.17,0.8255,60.032,29.594,42.692,101.617,0.2923,505.717,0.315,0,none,31
19,31,0.954,0.954,275.17,0.8137,59.727,30.701,43.497,99.704,0.3074,498.765,0.577,0,none,30
19,32,0.954,0.954,275.17,0.7982,60.921,30.402,43.131,100.78,0.3083,498.22,0.938,0,none,29
19,33,0.954,0.954,275.17,0.863,60.51,31.129,44.189,100.64,0.3397,501.18,0.357,0,none,28
19,34,0.954,0.954,275.17,0.8204,60.337,31.104,43.799,101.121,0.3557,499.663,0.87,0,none,27
19,35,0.954,0.954,275.17,0.8739,61.011,31.253,42.972,100.865,0.3628,512.37,0.138,0,none,26
19,36,0.954,0.954,275.17,0.8263,61.136,31.849,43.764,98.879,0.3738,510.186,0.96,0,none,25
19,37,0.954,0.954,275.17,0.8729,61.015,31.689,43.812,100.556,0.3684,503.379,0.953,0,none,24
19,38,0.954,0.954,275.17,0.8793,61.213,32.64,43.1,99.896,0.3682,507.96,0.799,0,none,23
19,39,0.954,0.954,275.17,0.8782,60.85,32.169,44.023,99.858,0.3939,507.233,0.696,0,none,22
19,40,0.954,0.954,275.17,0.9041,61.005,32.403,43.563,99.888,0.3955,494.161,0.023,0,none,21
19,41,0.954,0.954,275.17,0.9034,61.006,31.617,44.645,98.316,0.4196,504.105,0.089,0,none,20
19,42,0.954,0.954,275.17,0.9256,61.0,31.668,44.011,103.158,0.4291,502.066,0.368,0,none,19
19,43,0.954,0.954,275.17,0.9253,60.826,31.422,43.087,100.822,0.4235,498.009,0.819,0,none,18
19,44,0.954,0.954,275.17,0.9696,60.139,30.944,45.16,100.131,0.4488,510.256,0.953,0,none,17
19,45,0.954,0.954,275.17,0.9361,60.72,30.211,45.071,98.942,0.4555,503.854,0.989,0,none,16
19,46,0.954,0.954,275.17,0.9724,60.732,30.249,45.235,99.503,0.4629,500.817,0.292,0,none,15
19,47,0.954,0.954,275.17,0.9992,61.566,30.462,45.629,98.226,0.4863,500.924,0.439,0,none,14
19,48,0.954,0.954,275.17,0.9642,61.288,30.081,44.111,99.657,0.4914,505.786,0.776,0,none,13
19,49,0.954,0.954,275.17,0.9866,60.487,28.911,45.228,101.856,0.4851,495.602,0.9,0,none,12
19,50,0.954,0.954,275.17,1.0636,60.645,28.278,44.788,100.063,0.4972,494.207,0.832,0,none,11
19,51,0.954,0.954,275.17,1.0737,61.195,28.555,47.36,98.975,0.4983,504.054,0.325,0,none,10
19,52,0.954,0.954,275.17,1.1799,61.358,28.464,46.193,99.133,0.5197,502.436,0.944,0,none,9
19,53,0.954,0.954,275.17,1.2453,61.74,28.202,48.368,101.162,0.5304,500.651,0.031,0,none,8
19,54,0.954,0.954,275.17,1.2997,62.214,28.152,48.071,100.265,0.5335,504.418,0.608,0,none,7
19,55,0.954,0.954,275.17,1.3227,62.399,27.858,47.029,100.308,0.5573,497.433,0.327,0,none,6
19,56,0.954,0.954,275.17,1.4241,63.11,27.878,46.925,101.42,0.5659,496.467,0.025,0,none,5
19,57,0.954,0.954,275.17,1.4844,63.134,28.063,48.184,101.265,0.5658,492.198,0.668,1,bearing,4
19,58,0.954,0.954,275.17,1.4967,63.159,28.309,47.468,100.208,0.5813,491.984,0.703,1,bearing,3
19,59,0.954,0.954,275.17,1.5537,65.376,28.528,47.457,100.25,0.5784,502.36,0.51,1,bearing,2
19,60,0.954,0.954,275.17,1.6712,65.241,28.396,47.85,100.463,0.5967,498.621,0.187,1,bearing,1
19,61,0.954,0.954,275.17,1.6855,65.648,29.746,47.453,98.614,0.6118,505.754,0.718,1,bearing,0
20,1,1.262,0.508,121.28,0.5168,59.956,30.377,39.968,99.698,0.0153,495.321,0.612,0,none,55
20,2,1.262,0.508,121.28,0.4985,60.879,30.642,40.355,100.702,0.0132,497.701,0.09,0,none,54
20,3,1.262,0.508,121.28,0.5105,60.14,31.002,39.917,100.734,0.0146,502.824,0.262,0,none,53
20,4,1.262,0.508,121.28,0.5537,59.711,30.85,40.748,101.646,0.0456,490.563,0.731,0,none,52
20,5,1.262,0.508,121.28,0.5282,60.038,31.347,40.821,98.649,0.047,494.978,0.023,0,none,51
20,6,1.262,0.508,121.28,0.5625,60.339,31.639,39.029,100.794,0.0649,506.765,0.455,0,none,50
20,7,1.262,0.508,121.28,0.5795,60.063,32.395,41.621,99.855,0.0735,495.06,0.837,0,none,49
20,8,1.262,0.508,121.28,0.5771,59.785,32.153,39.893,100.637,0.0828,498.731,0.404,0,none,48
20,9,1.262,0.508,121.28,0.5667,60.001,32.234,40.75,100.46,0.0886,501.284,0.393,0,none,47
20,10,1.262,0.508,121.28,0.5954,60.847,31.945,41.068,100.23,0.1143,502.381,0.429,0,none,46
20,11,1.262,0.508,121.28,0.5968,60.884,31.862,40.643,100.307,0.1095,503.128,0.933,0,none,45
20,12,1.262,0.508,121.28,0.6155,60.608,31.16,41.604,99.87,0.1363,498.331,0.467,0,none,44
20,13,1.262,0.508,121.28,0.6164,59.953,31.488,41.078,101.601,0.1389,499.227,0.044,0,none,43
20,14,1.262,0.508,121.28,0.6037,60.215,30.663,41.637,98.976,0.1529,502.518,0.254,0,none,42
20,15,1.262,0.508,121.28,0.6653,60.837,30.432,40.529,99.845,0.1384,498.987,0.84,0,none,41
20,16,1.262,0.508,121.28,0.6796,59.681,29.996,41.699,102.688,0.1505,498.741,0.417,0,none,40
20,17,1.262,0.508,121.28,0.636,59.973,29.431,42.033,100.189,0.1861,494.822,0.942,0,none,39
20,18,1.262,0.508,121.28,0.6976,60.996,29.15,41.41,99.736,0.1661,499.442,0.627,0,none,38
20,19,1.262,0.508,121.28,0.6894,60.578,28.786,42.573,100.774,0.1899,501.083,0.296,0,none,37
20,20,1.262,0.508,121.28,0.7059,59.648,28.56,41.603,97.177,0.1972,499.75,0.862,0,none,36
20,21,1.262,0.508,121.28,0.7184,59.856,28.236,41.932,98.255,0.2031,499.082,0.627,0,none,35
20,22,1.262,0.508,121.28,0.7177,61.065,27.74,41.684,100.668,0.2375,497.113,0.183,0,none,34
20,23,1.262,0.508,121.28,0.7598,60.822,28.29,42.04,98.402,0.2449,510.273,0.166,0,none,33
20,24,1.262,0.508,121.28,0.7709,59.631,27.691,43.113,99.458,0.2471,499.859,0.294,0,none,32
20,25,1.262,0.508,121.28,0.7775,60.298,28.693,43.496,99.869,0.2442,503.486,0.676,0,none,31
20,26,1.262,0.508,121.28,0.753,60.798,27.624,42.372,99.033,0.2569,499.444,0.598,0,none,30
20,27,1.262,0.508,121.28,0.7632,61.051,28.674,43.389,99.009,0.2666,503.795,0.686,0,none,29
20,28,1.262,0.508,121.28,0.789,60.62,28.519,42.579,100.291,0.282,506.061,0.69,0,none,28
20,29,1.262,0.508,121.28,0.8112,60.418,29.075,43.355,101.613,0.2973,499.584,0.451,0,none,27
20,30,1.262,0.508,121.28,0.8275,60.765,28.625,43.036,100.661,0.3083,502.991,0.679,0,none,26
20,31,1.262,0.508,121.28,0.8344,61.627,29.907,43.237,98.477,0.3047,499.035,0.808,0,none,25
20,32,1.262,0.508,121.28,0.841,60.167,30.23,42.788,100.936,0.3115,499.423,0.287,0,none,24
20,33,1.262,0.508,121.28,0.8197,60.868,30.821,43.416,100.995,0.3358,498.525,0.895,0,none,23
20,34,1.262,0.508,121.28,0.8307,61.125,31.4,42.937,101.767,0.337,509.972,0.9,0,none,22
20,35,1.262,0.508,121.28,0.8249,60.201,31.396,43.671,98.901,0.3504,503.156,0.385,0,none,21
20,36,1.262,0.508,121.28,0.837,60.48,31.947,43.299,101.169,0.3681,498.858,0.239,0,none,20
20,37,1.262,0.508,121.28,0.8666,60.707,31.285,43.896,99.911,0.3861,495.302,0.929,0,none,19
20,38,1.262,0.508,121.28,0.8438,60.887,32.081,43.629,100.731,0.3946,492.381,0.624,0,none,18
20,39,1.262,0.508,121.28,0.8403,60.551,32.496,43.662,99.509,0.3872,494.396,0.017,0,none,17
20,40,1.262,0.508,121.28,0.8659,60.551,32.313,43.629,100.14,0.4054,500.649,0.999,0,none,16
20,41,1.262,0.508,121.28,0.881,60.358,32.245,44.366,99.383,0.422,506.033,0.688,0,none,15
20,42,1.262,0.508,121.28,0.9254,60.634,31.545,43.849,98.968,0.4267,511.41,0.218,0,none,14
20,43,1.262,0.508,121.28,0.9202,60.546,30.938,44.31,99.947,0.4365,500.345,0.329,0,none,13
20,44,1.262,0.508,121.28,0.9373,60.233,31.44,45.134,100.382,0.4386,501.231,0.335,0,none,12
20,45,1.262,0.508,121.28,0.9656,60.867,30.82,43.947,99.7,0.4424,501.917,0.949,0,none,11
20,46,1.262,0.508,121.28,0.9402,61.449,30.534,44.776,99.288,0.4467,497.935,0.403,0,none,10
20,47,1.262,0.508,121.28,0.9744,60.702,29.799,44.152,102.768,0.4675,490.372,0.193,0,none,9
20,48,1.262,0.508,121.28,1.0099,60.678,29.762,44.955,99.417,0.4734,495.013,0.475,0,none,8
20,49,1.262,0.508,121.28,1.0257,60.763,29.716,45.539,98.999,0.5003,496.743,0.307,0,none,7
20,50,1.262,0.508,121.28,0.9627,61.044,28.61,45.216,100.652,0.4953,493.3,0.508,0,none,6
20,51,1.262,0.508,121.28,1.0186,61.216,28.606,45.546,99.328,0.5134,492.165,0.432,0,none,5
20,52,1.262,0.508,121.28,1.0281,60.368,28.567,45.059,99.577,0.5126,498.072,0.546,0,none,4
20,53,1.262,0.508,121.28,1.0384,61.483,28.315,44.416,100.995,0.5394,504.151,0.87,0,none,3
20,54,1.262,0.508,121.28,1.0475,60.252,28.597,45.949,100.489,0.5387,493.314,0.872,0,none,2
20,55,1.262,0.508,121.28,1.0474,60.332,27.915,45.001,99.536,0.539,497.755,0.241,0,none,1
20,56,1.262,0.508,121.28,1.0519,62.482,28.224,45.957,99.225,0.565,498.861,0.657,0,none,0
21,1,1.109,0.153,252.5,0.5382,59.865,30.225,40.536,100.51,0.0081,506.957,0.772,0,none,79
21,2,1.109,0.153,252.5,0.5158,60.073,31.027,40.297,99.128,0.018,500.679,0.173,0,none,78
21,3,1.109,0.153,252.5,0.5306,59.979,31.229,40.675,100.609,0.0267,501.624,0.563,0,none,77
21,4,1.109,0.153,252.5,0.5496,60.124,31.124,40.988,99.423,0.043,500.929,0.015,0,none,76
21,5,1.109,0.153,252.5,0.5421,60.255,32.11,41.207,99.971,0.0514,505.555,0.826,0,none,75
21,6,1.109,0.153,252.5,0.53,61.075,31.553,40.585,101.163,0.0543,497.573,0.0,0,none,74
21,7,1.109,0.153,252.5,0.5582,60.306,31.728,40.187,97.935,0.0822,498.001,0.124,0,none,73
21,8,1.109,0.153,252.5,0.5831,59.101,31.996,40.611,99.822,0.0831,503.224,0.122,0,none,72
21,9,1.109,0.153,252.5,0.5741,61.053,32.256,41.304,99.88,0.1051,498.91,0.927,0,none,71
21,10,1.109,0.153,252.5,0.5994,59.557,31.953,41.169,100.358,0.0969,498.976,0.979,0,none,70
21,11,1.109,0.153,252.5,0.6243,60.023,31.141,40.996,100.624,0.1281,494.01,0.792,0,none,69
21,12,1.109,0.153,252.5,0.6115,59.818,31.299,40.753,99.966,0.1164,497.437,0.86,0,none,68
21,13,1.109,0.153,252.5,0.6055,59.814,31.551,41.492,100.108,0.1275,501.461,0.678,0,none,67
21,14,1.109,0.153,252.5,0.6456,60.288,30.856,41.168,100.848,0.1422,493.115,0.453,0,none,66
21,15,1.109,0.153,252.5,0.6673,59.885,30.198,41.182,101.543,0.1358,500.572,0.448,0,none,65
21,16,1.109,0.153,252.5,0.6578,60.288,30.136,41.254,99.565,0.1601,499.265,0.107,0,none,64
21,17,1.109,0.153,252.5,0.6987,59.47,29.249,41.424,99.618,0.1774,499.132,0.654,0,none,63
21,18,1.109,0.153,252.5,0.6883,60.297,29.053,41.881,101.537,0.1788,503.716,0.87,0,none,62
21,19,1.109,0.153,252.5,0.6976,60.36,28.747,42.029,100.537,0.1775,507.168,0.855,0,none,61
21,20,1.109,0.153,252.5,0.6628,60.373,28.612,41.164,102.09,0.2002,490.184,0.339,0,none,60
21,21,1.109,0.153,252.5,0.7154,61.215,28.293,42.622,100.584,0.2056,492.955,0.624,0,none,59
21,22,1.109,0.153,252.5,0.7255,60.941,27.973,43.06,99.645,0.2179,495.89,0.983,0,none,58
21,23,1.109,0.153,252.5,0.7213,60.656,27.735,41.695,101.243,0.2373,500.329,0.811,0,none,57
21,24,1.109,0.153,252.5,0.7733,59.967,27.956,42.697,100.085,0.2437,506.826,0.647,0,none,56
21,25,1.109,0.153,252.5,0.7476,60.864,27.961,42.915,97.609,0.2398,504.896,0.189,0,none,55
21,26,1.109,0.153,252.5,0.755,60.311,28.246,42.825,101.473,0.2549,500.721,0.211,0,none,54
21,27,1.109,0.153,252.5,0.766,60.338,28.763,43.691,100.954,0.2917,495.388,0.137,0,none,53
21,28,1.109,0.153,252.5,0.7636,60.735,29.053,42.567,99.548,0.2837,502.86,0.659,0,none,52
21,29,1.109,0.153,252.5,0.7595,60.282,29.317,42.666,99.202,0.3002,493.552,0.111,0,none,51
21,30,1.109,0.153,252.5,0.794,60.121,29.717,42.974,99.191,0.3059,503.058,0.76,0,none,50
21,31,1.109,0.153,252.5,0.7974,59.593,29.942,43.136,100.556,0.3077,497.848,0.613,0,none,49
21,32,1.109,0.153,252.5,0.8602,60.17,29.949,43.811,99.292,0.3115,501.155,0.852,0,none,48
21,33,1.109,0.153,252.5,0.8394,60.712,30.327,43.558,102.156,0.3262,498.12,0.43,0,none,47
21,34,1.109,0.153,252.5,0.8288,60.113,30.976,43.866,101.682,0.3382,496.416,0.154,0,none,46
21,35,1.109,0.153,252.5,0.8793,59.995,30.854,43.635,101.149,0.3343,502.038,0.553,0,none,45
21,36,1.109,0.153,252.5,0.8716,60.037,31.169,43.519,100.063,0.3565,512.304,0.106,0,none,44
21,37,1.109,0.153,252.5,0.8814,60.578,31.138,44.334,100.19,0.3662,504.286,0.51,0,none,43
21,38,1.109,0.153,252.5,0.9105,61.75,31.514,42.954,100.796,0.3937,498.876,0.162,0,none,42
21,39,1.109,0.153,252.5,0.9103,60.194,32.305,43.576,100.362,0.3849,500.911,0.352,0,none,41
21,40,1.109,0.153,252.5,0.9178,61.094,31.575,44.13,100.005,0.3955,485.485,0.682,0,none,40
21,41,1.109,0.153,252.5,0.904,60.474,31.861,43.397,99.924,0.425,496.945,0.55,0,none,39
21,42,1.109,0.153,252.5,0.9152,61.207,31.271,44.131,98.526,0.417,503.541,0.992,0,none,38
21,43,1.109,0.153,252.5,0.9525,61.198,31.527,45.059,100.42,0.443,503.035,0.534,0,none,37
21,44,1.109,0.153,252.5,0.9032,61.606,31.023,44.494,99.729,0.4359,499.433,0.363,0,none,36
21,45,1.109,0.153,252.5,0.9315,61.034,30.88,44.694,98.973,0.434,503.128,0.672,0,none,35
21,46,1.109,0.153,252.5,0.9897,60.786,29.715,43.766,99.342,0.4676,503.816,0.292,0,none,34
21,47,1.109,0.153,252.5,0.9323,60.178,30.044,44.847,100.485,0.467,512.652,0.096,0,none,33
21,48,1.109,0.153,252.5,0.9754,61.241,29.607,43.923,101.01,0.4875,501.144,0.274,0,none,32
